,0
0,-37
1,-52
2,-60
3,-67
4,-74
5,-82
6,-87
7,-86
8,-84
9,-79
10,-73
11,-74
12,-88
13,-96
14,-101
15,-105
16,-110
17,-114
18,-117
19,-120
20,-123
21,-125
22,-127
23,-129
24,-130
25,-133
26,-136
27,-141
28,-143
29,-144
30,-143
31,-142
32,-140
33,-136
34,-131
35,-121
36,-96
37,-63
38,-32
39,17
40,63
41,115
42,180
43,247
44,270
45,283
46,279
47,235
48,163
49,79
50,5
51,-57
52,-119
53,-177
54,-200
55,-212
56,-221
57,-220
58,-209
59,-202
60,-196
61,-191
62,-188
63,-192
64,-200
65,-210
66,-217
67,-224
68,-232
69,-239
70,-247
71,-254
72,-261
73,-271
74,-283
75,-294
76,-304
77,-310
78,-315
79,-319
80,-323
81,-324
82,-326
83,-327
84,-327
85,-325
86,-322
87,-319
88,-315
89,-309
90,-301
91,-289
92,-266
93,-248
94,-236
95,-227
96,-221
97,-214
98,-207
99,-200
100,-193
101,-188
102,-184
103,-180
104,-177
105,-175
106,-174
107,-174
108,-176
109,-178
110,-181
111,-186
112,-191
113,-197
114,-206
115,-213
116,-212
117,-203
118,-192
119,-185
120,-178
121,-172
122,-167
123,-165
124,-166
125,-169
126,-174
127,-180
128,-193
129,-216
130,-228
131,-234
132,-238
133,-241
134,-243
135,-243
136,-241
137,-235
138,-228
139,-221
140,-214
141,-206
142,-199
143,-192
144,-187
145,-184
146,-182
147,-181
148,-179
149,-176
150,-174
151,-172
152,-170
153,-168
154,-165
155,-160
156,-154
157,-147
158,-137
159,-116
160,-86
161,-47
162,-3
163,44
164,71
165,91
166,105
167,104
168,84
169,53
170,17
171,-14
172,-47
173,-84
174,-111
175,-122
176,-129
177,-134
178,-138
179,-139
180,-136
181,-130
182,-124
183,-120
184,-116
185,-112
186,-108
187,-103
188,-99
189,-96
190,-92
191,-90
192,-88
193,-86
194,-84
195,-82
196,-78
197,-74
198,-72
199,-71
200,-72
201,-74
202,-77
203,-82
204,-89
205,-69
206,-51
207,-39
208,-28
209,-16
210,-5
211,2
212,9
213,17
214,24
215,31
216,37
217,42
218,46
219,50
220,52
221,54
222,55
223,56
224,56
225,56
226,58
227,62
228,65
229,68
230,70
231,71
232,72
233,73
234,75
235,75
236,76
237,78
238,82
239,86
240,89
241,89
242,86
243,80
244,71
245,56
246,27
247,9
248,-1
249,-10
250,-15
251,-19
252,-21
253,-23
254,-25
255,-27
256,-29
257,-30
258,-30
259,-26
260,-19
261,-10
262,-1
263,7
264,17
265,28
266,38
267,45
268,50
269,55
270,60
271,66
272,72
273,79
274,88
275,96
276,103
277,109
278,116
279,123
280,130
281,135
282,141
283,152
284,196
285,255
286,305
287,333
288,356
289,370
290,356
291,316
292,252
293,180
294,103
295,24
296,-42
297,-64
298,-73
299,-80
300,-79
301,-61
302,-33
303,-4
304,9
305,16
306,20
307,22
308,24
309,23
310,19
311,13
312,5
313,-7
314,-25
315,-30
316,-32
317,-33
318,-35
319,-37
320,-39
321,-40
322,-41
323,-41
324,-40
325,-39
326,-38
327,-36
328,-35
329,-33
330,-33
331,-33
332,-33
333,-33
334,-33
335,-32
336,-31
337,-30
338,-31
339,-33
340,-36
341,-38
342,-39
343,-40
344,-43
345,-45
346,-47
347,-48
348,-48
349,-48
350,-48
351,-46
352,-44
353,-42
354,-39
355,-36
356,-32
357,-26
358,-21
359,-22
360,-30
361,-39
362,-43
363,-46
364,-49
365,-51
366,-53
367,-56
368,-59
369,-60
370,-61
371,-61
372,-62
373,-62
374,-63
375,-64
376,-65
377,-66
378,-67
379,-67
380,-67
381,-65
382,-63
383,-60
384,-57
385,-53
386,-49
387,-46
388,-42
389,-38
390,-33
391,-29
392,-24
393,-12
394,0
395,10
396,14
397,18
398,22
399,29
400,37
401,17
402,0
403,-10
404,-18
405,-22
406,-23
407,-23
408,-24
409,-26
410,-30
411,-29
412,-19
413,-13
414,-9
415,-5
416,-2
417,0
418,3
419,7
420,11
421,14
422,18
423,22
424,29
425,60
426,103
427,150
428,199
429,254
430,277
431,291
432,301
433,289
434,251
435,206
436,149
437,89
438,35
439,-20
440,-41
441,-51
442,-60
443,-59
444,-45
445,-31
446,-17
447,-9
448,-5
449,0
450,5
451,-11
452,-21
453,-27
454,-32
455,-36
456,-38
457,-39
458,-39
459,-39
460,-38
