,0
0,157
1,205
2,235
3,268
4,298
5,312
6,319
7,324
8,327
9,329
10,330
11,331
12,330
13,328
14,324
15,319
16,311
17,302
18,289
19,267
20,254
21,238
22,215
23,188
24,161
25,145
26,137
27,131
28,125
29,120
30,114
31,109
32,104
33,100
34,94
35,85
36,72
37,58
38,46
39,32
40,19
41,9
42,1
43,-5
44,-14
45,-24
46,-35
47,-44
48,-54
49,-67
50,-83
51,-102
52,-110
53,-116
54,-121
55,-126
56,-129
57,-132
58,-133
59,-134
60,-134
61,-134
62,-133
63,-132
64,-131
65,-129
66,-128
67,-126
68,-124
69,-122
70,-120
71,-117
72,-115
73,-111
74,-107
75,-103
76,-103
77,-107
78,-115
79,-126
80,-141
81,-163
82,-183
83,-203
84,-223
85,-237
86,-255
87,-280
88,-311
89,-335
90,-355
91,-379
92,-408
93,-442
94,-481
95,-518
96,-555
97,-584
98,-606
99,-630
100,-655
101,-682
102,-703
103,-716
104,-728
105,-741
106,-757
107,-775
108,-795
109,-804
110,-809
111,-814
112,-819
113,-822
114,-825
115,-827
116,-828
117,-828
118,-828
119,-827
120,-825
121,-823
122,-821
123,-819
124,-817
125,-814
126,-811
127,-808
128,-801
129,-796
130,-796
131,-803
132,-819
133,-868
134,-929
135,-989
136,-1039
137,-1057
138,-1067
139,-1074
140,-1056
141,-1028
142,-993
143,-954
144,-915
145,-885
146,-867
147,-854
148,-843
149,-826
150,-798
151,-767
152,-736
153,-680
154,-625
155,-568
156,-514
157,-469
158,-443
159,-423
160,-408
161,-391
162,-369
163,-345
164,-322
165,-298
166,-278
167,-262
168,-244
169,-219
170,-187
171,-153
172,-121
173,-102
174,-91
175,-82
176,-74
177,-67
178,-61
179,-56
180,-51
181,-45
182,-38
183,-29
184,-19
185,-11
186,-4
187,3
188,8
189,10
190,10
191,11
192,11
193,11
194,11
195,10
196,7
197,-8
198,-20
199,-28
200,-35
201,-42
202,-48
203,-53
204,-59
205,-65
206,-71
207,-77
208,-85
209,-93
210,-105
211,-122
212,-144
213,-160
214,-172
215,-182
216,-194
217,-209
218,-227
219,-248
220,-266
221,-274
222,-279
223,-284
224,-287
225,-290
226,-293
227,-294
228,-295
229,-295
230,-294
231,-293
232,-290
233,-286
234,-283
235,-278
236,-273
237,-265
238,-251
239,-236
240,-219
241,-194
242,-159
243,-98
244,-30
245,38
246,109
247,185
248,258
249,328
250,399
251,462
252,516
253,550
254,586
255,621
256,655
257,689
258,723
259,757
260,792
261,828
262,866
263,903
264,941
265,973
266,1000
267,1020
268,1030
269,1037
270,1036
271,1017
272,966
273,904
274,834
275,762
276,692
277,620
278,547
279,478
280,420
281,386
282,358
283,337
284,317
285,301
286,287
287,275
288,263
289,257
290,253
291,250
292,247
293,245
294,243
295,240
296,236
297,233
298,231
299,228
300,225
301,221
302,216
303,210
304,199
305,189
306,180
307,171
308,161
309,150
310,136
311,121
312,107
313,94
314,83
315,75
316,69
317,66
318,63
319,61
320,60
321,59
322,59
323,58
324,58
325,57
326,56
327,54
328,51
329,48
330,45
331,41
332,37
333,33
334,30
335,26
336,22
337,18
338,13
339,8
340,3
341,-2
342,-8
343,-13
344,-17
345,-19
346,-20
347,-21
348,-20
349,-20
350,-19
351,-19
352,-18
353,-18
354,-17
355,-17
356,-16
357,-16
