,0
0,515
1,614
2,721
3,829
4,920
5,948
6,958
7,956
8,940
9,926
10,915
11,904
12,895
13,885
14,875
15,864
16,853
17,843
18,837
19,833
20,831
21,829
22,828
23,826
24,825
25,825
26,825
27,824
28,823
29,821
30,820
31,819
32,817
33,815
34,813
35,811
36,809
37,806
38,803
39,796
40,778
41,761
42,752
43,745
44,740
45,736
46,731
47,724
48,718
49,711
50,705
51,700
52,695
53,691
54,687
55,683
56,679
57,675
58,672
59,670
60,668
61,666
62,664
63,661
64,659
65,657
66,653
67,648
68,641
69,631
70,620
71,612
72,605
73,598
74,592
75,586
76,581
77,576
78,572
79,568
80,564
81,560
82,557
83,554
84,551
85,547
86,543
87,540
88,535
89,530
90,525
91,519
92,513
93,507
94,502
95,498
96,493
97,489
98,485
99,482
100,479
101,475
102,472
103,468
104,464
105,459
106,454
107,449
108,442
109,434
110,422
111,410
112,400
113,391
114,382
115,373
116,365
117,357
118,348
119,340
120,333
121,327
122,322
123,316
124,312
125,308
126,304
127,301
128,298
129,296
130,294
131,291
132,289
133,288
134,287
135,286
136,287
137,288
138,289
139,291
140,293
141,295
142,296
143,298
144,300
145,302
146,303
147,304
148,305
149,305
150,305
151,305
152,305
153,306
154,306
155,306
156,306
157,306
158,306
159,306
160,307
161,308
162,310
163,311
164,313
165,315
166,318
167,320
168,323
169,327
170,330
171,333
172,337
173,341
174,345
175,348
176,349
177,349
178,346
179,342
180,337
181,331
182,325
183,318
184,309
185,299
186,290
187,282
188,275
189,266
190,257
191,248
192,239
193,230
194,220
195,208
196,196
197,184
198,173
199,163
200,153
201,143
202,134
203,127
204,120
205,114
206,111
207,110
208,112
209,117
210,124
211,135
212,153
213,190
214,216
215,232
216,241
217,242
218,235
219,222
220,185
221,131
222,70
223,6
224,-53
225,-107
226,-130
227,-141
228,-148
229,-151
230,-142
231,-126
232,-107
233,-84
234,-60
235,-52
236,-49
237,-45
238,-42
239,-39
240,-36
241,-33
242,-31
243,-30
244,-28
245,-27
246,-26
247,-26
248,-27
249,-28
250,-29
251,-30
252,-31
253,-32
254,-33
255,-33
256,-34
257,-34
258,-34
259,-35
260,-35
261,-35
262,-36
263,-36
264,-36
265,-36
266,-36
267,-36
268,-36
269,-35
270,-34
271,-34
272,-33
273,-32
274,-32
275,-31
276,-31
277,-31
278,-31
279,-30
280,-29
281,-28
282,-26
283,-25
284,-24
285,-22
286,-20
287,-17
288,-15
289,-12
290,-9
291,0
292,11
293,23
294,35
295,45
296,54
297,62
298,68
299,71
300,73
301,75
302,76
303,77
304,77
305,78
306,78
307,78
308,78
309,77
310,77
311,76
312,75
313,75
314,74
315,74
316,73
317,73
318,73
319,73
320,72
321,71
322,70
323,69
324,68
325,68
326,67
327,67
328,67
329,66
330,65
331,64
332,64
333,63
334,62
335,61
336,59
337,58
338,55
339,53
340,48
341,42
342,36
343,29
344,20
345,12
346,5
347,-3
348,-11
349,-17
350,-22
351,-27
352,-31
353,-33
354,-34
355,-36
356,-37
357,-38
358,-38
359,-38
360,-38
361,-38
362,-38
363,-39
364,-39
365,-40
366,-41
367,-42
368,-43
369,-43
370,-44
371,-44
372,-45
373,-45
374,-46
375,-47
376,-49
377,-51
378,-53
379,-56
380,-59
