,0
0,116
1,132
2,142
3,149
4,154
5,156
6,153
7,147
8,140
9,133
10,126
11,119
12,112
13,105
14,97
15,85
16,69
17,51
18,36
19,23
20,11
21,0
22,-10
23,-19
24,-26
25,-31
26,-35
27,-38
28,-39
29,-40
30,-41
31,-41
32,-41
33,-41
34,-41
35,-41
36,-41
37,-41
38,-41
39,-41
40,-40
41,-40
42,-40
43,-40
44,-40
45,-40
46,-41
47,-42
48,-42
49,-43
50,-44
51,-44
52,-45
53,-45
54,-46
55,-48
56,-49
57,-50
58,-50
59,-48
60,-45
61,-42
62,-40
63,-38
64,-36
65,-35
66,-33
67,-31
68,-29
69,-28
70,-28
71,-27
72,-27
73,-28
74,-30
75,-32
76,-35
77,-39
78,-44
79,-48
80,-52
81,-56
82,-59
83,-66
84,-72
85,-77
86,-81
87,-85
88,-86
89,-86
90,-87
91,-88
92,-89
93,-90
94,-90
95,-91
96,-92
97,-92
98,-92
99,-92
100,-91
101,-92
102,-92
103,-93
104,-94
105,-95
106,-96
107,-97
108,-98
109,-99
110,-100
111,-100
112,-101
113,-102
114,-103
115,-103
116,-104
117,-104
118,-104
119,-104
120,-104
121,-104
122,-104
123,-104
124,-104
125,-104
126,-104
127,-104
128,-105
129,-106
130,-107
131,-108
132,-109
133,-110
134,-111
135,-113
136,-115
137,-117
138,-120
139,-126
140,-141
141,-154
142,-165
143,-176
144,-188
145,-202
146,-218
147,-228
148,-236
149,-242
150,-247
151,-250
152,-252
153,-253
154,-251
155,-248
156,-244
157,-239
158,-233
159,-220
160,-196
161,-160
162,-118
163,-67
164,-44
165,-31
166,-21
167,-21
168,-36
169,-58
170,-88
171,-117
172,-150
173,-165
174,-168
175,-171
176,-175
177,-178
178,-182
179,-185
180,-188
181,-190
182,-193
183,-195
184,-196
185,-196
186,-196
187,-196
188,-195
189,-194
190,-194
191,-193
192,-193
193,-192
194,-192
195,-192
196,-193
197,-193
198,-193
199,-192
200,-192
201,-191
202,-190
203,-189
204,-188
205,-188
206,-187
207,-186
208,-185
209,-184
210,-183
211,-182
212,-181
213,-179
214,-177
215,-175
216,-172
217,-170
218,-167
219,-163
220,-154
221,-142
222,-132
223,-123
224,-114
225,-106
226,-98
227,-91
228,-84
229,-78
230,-73
231,-68
232,-63
233,-57
234,-50
235,-43
236,-39
237,-39
238,-44
239,-52
240,-62
241,-75
242,-95
243,-115
244,-136
245,-156
246,-174
247,-183
248,-189
249,-194
250,-197
251,-199
252,-200
253,-199
254,-197
255,-192
256,-187
257,-181
258,-176
259,-172
260,-169
261,-166
262,-163
263,-160
264,-156
265,-154
266,-151
267,-149
268,-146
269,-144
270,-142
271,-140
272,-139
273,-139
274,-137
275,-135
276,-133
277,-129
278,-125
279,-118
280,-105
281,-93
282,-83
283,-71
284,-57
285,-33
286,-21
287,-14
288,-8
289,-4
290,0
291,2
292,5
293,7
294,8
295,9
296,11
297,13
298,15
299,17
300,20
301,23
302,26
303,29
304,32
305,35
306,37
307,40
308,43
309,46
310,51
311,55
312,57
313,52
314,40
315,28
316,20
317,12
318,4
319,-3
320,-10
321,-15
322,-19
323,-22
324,-24
325,-26
326,-28
327,-30
328,-33
329,-36
330,-38
331,-39
332,-37
333,-32
334,-25
335,-17
336,-9
337,2
338,15
339,29
340,44
341,60
342,69
343,74
344,77
345,78
346,79
347,80
348,81
349,82
350,82
351,82
352,83
353,83
354,83
355,84
356,85
357,86
358,87
359,90
360,93
361,96
362,100
363,104
364,108
365,113
366,119
367,132
368,141
369,143
370,144
371,146
372,147
373,148
374,150
375,151
376,151
377,151
378,151
379,148
380,144
381,138
382,132
383,126
384,120
385,114
386,108
387,103
388,99
389,96
390,94
391,93
392,91
393,87
394,81
395,82
396,94
397,124
398,167
399,218
400,267
401,293
402,309
403,321
404,326
405,319
406,302
407,275
408,235
409,194
410,159
411,138
412,125
413,112
414,98
415,85
416,74
417,64
418,54
419,46
420,41
421,37
422,33
423,29
424,26
425,23
426,21
427,20
428,19
429,19
430,20
431,21
432,23
433,24
434,27
435,29
436,32
437,35
438,39
439,43
440,47
441,53
442,59
443,65
444,70
445,75
446,80
447,85
448,91
449,99
450,108
451,116
452,127
453,147
454,176
455,199
456,216
457,232
458,247
459,264
460,282
461,297
462,308
463,317
464,327
465,336
466,347
467,361
468,369
469,375
470,380
471,385
472,389
473,389
474,383
475,372
476,356
477,331
478,307
479,282
480,255
481,229
482,202
483,175
484,156
485,146
486,136
487,123
488,110
489,104
490,99
491,96
492,93
493,90
494,88
495,86
496,84
497,82
498,81
499,79
500,77
501,76
502,75
503,73
504,72
505,71
506,70
507,68
508,67
509,66
510,65
511,63
512,61
513,58
514,55
515,52
516,48
517,45
518,40
519,36
520,31
521,27
522,23
523,19
524,16
525,12
526,8
527,4
528,0
529,-2
530,-6
531,-11
532,-15
533,-18
534,-22
535,-25
536,-29
537,-32
538,-35
539,-38
540,-41
541,-44
542,-47
543,-49
544,-52
545,-54
546,-55
547,-57
548,-58
549,-59
550,-60
551,-61
552,-62
553,-63
554,-64
555,-65
556,-66
557,-68
558,-69
559,-70
560,-72
561,-73
562,-75
563,-78
564,-80
565,-83
566,-86
567,-89
568,-92
569,-96
570,-101
571,-105
572,-110
573,-117
574,-122
575,-128
576,-132
577,-135
578,-139
579,-142
580,-145
581,-148
582,-151
583,-155
584,-159
585,-165
586,-171
587,-177
588,-182
589,-186
590,-190
591,-194
592,-197
593,-201
594,-204
595,-206
596,-207
597,-207
598,-206
599,-204
600,-202
601,-199
602,-196
603,-192
604,-188
605,-183
606,-174
607,-156
608,-138
609,-128
610,-122
611,-116
612,-112
613,-108
614,-105
615,-103
616,-102
617,-102
618,-102
619,-104
620,-106
621,-109
622,-113
623,-117
624,-121
625,-126
626,-131
627,-134
628,-137
629,-139
630,-140
631,-140
632,-139
633,-137
634,-134
635,-131
636,-128
637,-115
638,-70
639,-10
640,56
641,124
642,189
643,208
644,217
645,209
646,148
647,66
648,-14
649,-67
650,-82
651,-91
652,-99
653,-108
654,-115
655,-123
656,-133
657,-148
658,-155
659,-159
660,-160
661,-161
662,-161
663,-162
664,-164
665,-165
666,-166
667,-166
668,-165
669,-162
670,-159
671,-154
672,-149
673,-144
674,-140
675,-135
676,-131
677,-126
678,-121
679,-117
680,-113
681,-109
682,-105
683,-100
684,-93
685,-84
686,-73
687,-64
688,-53
689,-41
690,-27
691,-14
692,-2
693,8
694,20
695,32
696,46
697,60
698,74
699,86
700,98
701,113
702,131
703,152
704,167
705,178
706,187
707,195
708,201
709,206
710,209
711,213
712,216
713,218
714,221
715,222
716,222
717,220
718,215
719,209
720,202
721,192
722,178
723,153
724,131
725,113
726,98
727,85
728,72
729,66
730,63
731,60
732,58
733,57
734,56
735,55
736,54
737,54
738,54
739,54
740,54
741,54
742,53
743,53
744,53
745,54
746,54
747,54
748,54
749,55
750,56
751,57
752,58
753,58
754,58
755,56
756,55
757,54
758,52
759,50
760,48
761,46
762,44
763,42
764,41
765,40
766,39
767,36
768,33
769,29
770,26
771,24
772,22
773,22
774,24
775,27
776,30
777,34
778,38
779,41
780,44
781,47
782,50
783,53
784,55
785,56
786,57
787,56
788,56
789,55
790,55
791,54
792,54
793,53
794,52
795,52
796,52
797,52
798,52
799,52
800,52
801,52
802,53
803,53
804,54
805,56
806,57
807,58
808,59
809,59
810,60
811,60
812,59
813,58
814,55
815,52
816,48
817,45
818,42
819,39
820,36
821,34
822,31
823,27
