,0
0,305
1,373
2,441
3,510
4,575
5,606
6,614
7,620
8,623
9,625
10,626
11,625
12,622
13,617
14,611
15,604
16,593
17,572
18,554
19,530
20,503
21,483
22,468
23,452
24,433
25,403
26,382
27,371
28,363
29,355
30,347
31,339
32,331
33,324
34,317
35,311
36,304
37,296
38,289
39,283
40,277
41,272
42,267
43,263
44,258
45,254
46,251
47,247
48,245
49,243
50,242
51,240
52,239
53,239
54,239
55,239
56,238
57,236
58,235
59,233
60,233
61,232
62,231
63,229
64,228
65,226
66,226
67,225
68,225
69,224
70,223
71,222
72,220
73,219
74,217
75,214
76,212
77,210
78,208
79,206
80,205
81,203
82,201
83,200
84,198
85,197
86,194
87,191
88,188
89,185
90,182
91,180
92,177
93,175
94,173
95,171
96,169
97,167
98,164
99,162
100,159
101,156
102,154
103,153
104,151
105,150
106,148
107,147
108,145
109,144
110,143
111,141
112,140
113,138
114,136
115,135
116,135
117,134
118,133
119,133
120,134
121,134
122,135
123,136
124,136
125,136
126,136
127,137
128,138
129,139
130,139
131,140
132,141
133,142
134,143
135,144
136,145
137,145
138,145
139,145
140,145
141,144
142,143
143,142
144,140
145,139
146,137
147,134
148,131
149,128
150,125
151,121
152,118
153,115
154,113
155,110
156,108
157,106
158,104
159,102
160,100
161,99
162,97
163,95
164,94
165,92
166,90
167,89
168,88
169,88
170,87
171,86
172,84
173,82
174,80
175,77
176,73
177,69
178,64
179,61
180,58
181,54
182,51
183,48
184,45
185,42
186,39
187,36
188,32
189,26
190,21
191,17
192,14
193,13
194,12
195,13
196,15
197,18
198,22
199,27
200,32
201,39
202,53
203,88
204,129
205,163
206,184
207,197
208,202
209,198
210,185
211,148
212,102
213,53
214,18
215,-2
216,-12
217,-20
218,-26
219,-31
220,-33
221,-34
222,-33
223,-31
224,-29
225,-25
226,-21
227,-16
228,-11
229,-8
230,-6
231,-4
232,-3
233,-1
234,0
235,0
236,1
237,2
238,2
239,3
240,4
241,5
242,6
243,7
244,7
245,8
246,10
247,12
248,14
249,16
250,17
251,19
252,21
253,23
254,25
255,26
256,28
257,30
258,32
259,35
260,38
261,41
262,44
263,47
264,50
265,53
266,55
267,57
268,59
269,62
270,65
271,69
272,74
273,80
274,86
275,93
276,98
277,103
278,108
279,112
280,115
281,119
282,122
283,124
284,127
285,129
286,131
287,132
288,131
289,129
290,126
291,121
292,115
293,108
294,97
295,77
296,60
297,43
298,27
299,12
300,-3
301,-18
302,-34
303,-43
304,-49
305,-53
306,-58
307,-64
308,-71
309,-78
310,-85
311,-93
312,-102
313,-112
314,-120
315,-129
316,-134
317,-139
318,-144
319,-147
320,-150
321,-151
322,-149
323,-146
324,-140
325,-134
326,-129
327,-125
328,-122
329,-119
330,-116
331,-113
332,-110
333,-108
334,-105
335,-103
336,-101
337,-98
338,-96
339,-95
340,-94
341,-93
342,-92
343,-91
344,-89
345,-88
346,-87
347,-85
348,-83
349,-81
350,-80
351,-78
352,-79
353,-81
354,-85
355,-90
356,-94
357,-99
358,-103
359,-106
360,-108
361,-110
362,-112
363,-114
364,-116
365,-117
366,-119
367,-120
368,-120
369,-120
370,-120
371,-119
372,-119
373,-118
374,-117
375,-115
376,-114
377,-113
378,-113
379,-113
380,-114
381,-113
382,-113
383,-112
384,-111
385,-110
386,-109
387,-108
388,-107
389,-107
390,-107
391,-106
392,-105
393,-104
394,-103
395,-102
396,-101
397,-100
398,-98
399,-95
400,-93
401,-91
402,-89
403,-88
404,-87
405,-86
406,-84
407,-83
408,-81
409,-80
410,-79
411,-78
412,-76
413,-75
414,-73
415,-71
416,-69
417,-68
418,-67
419,-67
420,-66
421,-65
422,-65
423,-64
424,-63
425,-63
426,-62
427,-61
428,-60
429,-59
430,-56
431,-53
432,-51
433,-48
434,-45
435,-39
436,-23
437,-7
438,1
439,6
440,10
441,13
442,15
443,16
444,16
445,15
446,13
447,10
448,6
449,3
450,0
451,-3
452,-6
453,-9
454,-12
455,-14
456,-15
457,-16
458,-15
459,-14
460,-12
461,-9
462,-7
463,-5
464,-3
465,-2
466,-1
467,0
468,2
469,4
470,7
471,9
472,14
473,18
474,22
475,25
476,29
477,37
478,68
479,109
480,156
481,211
482,234
483,250
484,261
485,245
486,194
487,128
488,59
489,0
490,-53
491,-77
492,-90
493,-99
494,-97
495,-77
496,-66
497,-60
498,-54
499,-49
500,-46
501,-44
502,-42
503,-41
504,-41
505,-42
506,-44
507,-45
508,-47
509,-49
510,-50
511,-51
512,-52
513,-53
514,-54
515,-57
516,-60
517,-63
518,-67
519,-72
520,-76
521,-81
522,-85
523,-89
524,-92
525,-94
526,-97
527,-101
528,-105
529,-109
530,-114
531,-117
532,-120
