,0
0,-342
1,-409
2,-479
3,-550
4,-603
5,-623
6,-630
7,-624
8,-613
9,-604
10,-597
11,-590
12,-582
13,-573
14,-564
15,-558
16,-552
17,-547
18,-544
19,-541
20,-537
21,-534
22,-531
23,-528
24,-525
25,-523
26,-520
27,-517
28,-514
29,-510
30,-506
31,-501
32,-496
33,-491
34,-485
35,-478
36,-472
37,-467
38,-462
39,-458
40,-454
41,-450
42,-447
43,-443
44,-440
45,-437
46,-434
47,-431
48,-428
49,-426
50,-424
51,-422
52,-419
53,-416
54,-413
55,-411
56,-408
57,-405
58,-402
59,-399
60,-396
61,-393
62,-389
63,-385
64,-380
65,-374
66,-363
67,-352
68,-340
69,-329
70,-317
71,-304
72,-293
73,-283
74,-274
75,-270
76,-268
77,-266
78,-264
79,-263
80,-263
81,-263
82,-263
83,-263
84,-263
85,-263
86,-263
87,-263
88,-264
89,-264
90,-265
91,-266
92,-266
93,-267
94,-267
95,-267
96,-267
97,-265
98,-263
99,-259
100,-255
101,-249
102,-221
103,-161
104,-77
105,24
106,137
107,249
108,345
109,399
110,416
111,402
112,360
113,279
114,177
115,63
116,-51
117,-155
118,-237
119,-277
120,-288
121,-296
122,-302
123,-305
124,-306
125,-306
126,-303
127,-299
128,-293
129,-287
130,-281
131,-274
132,-266
133,-258
134,-251
135,-245
136,-241
137,-237
138,-232
139,-227
140,-221
141,-215
142,-208
143,-201
144,-192
145,-182
146,-172
147,-162
148,-155
149,-148
150,-141
151,-136
152,-130
153,-123
154,-116
155,-108
156,-96
157,-79
158,-62
159,-38
160,-11
161,11
162,34
163,56
164,80
165,107
166,135
167,159
168,177
169,193
170,209
171,224
172,231
173,237
174,242
175,244
176,239
177,228
178,216
179,201
180,186
181,167
182,142
183,115
184,90
185,68
186,45
187,22
188,-1
189,-23
190,-39
191,-59
192,-73
193,-84
194,-92
195,-95
196,-98
197,-100
198,-100
199,-101
200,-102
201,-102
202,-102
203,-102
204,-103
205,-103
206,-102
207,-102
208,-101
209,-100
210,-100
211,-99
212,-98
213,-97
214,-96
215,-95
216,-94
217,-93
218,-92
219,-92
220,-91
221,-92
222,-92
223,-92
224,-93
225,-93
226,-94
227,-95
228,-95
229,-96
230,-96
231,-96
232,-96
233,-97
234,-97
235,-97
236,-98
237,-98
238,-99
239,-100
240,-100
241,-100
242,-101
243,-101
244,-101
245,-101
246,-100
247,-99
248,-97
249,-95
250,-94
251,-92
252,-91
253,-89
254,-87
255,-85
256,-83
257,-81
258,-79
259,-76
260,-70
261,-61
262,-51
263,-43
264,-35
265,-28
266,-22
267,-17
268,-14
269,-12
270,-10
271,-9
272,-8
273,-7
274,-6
275,-5
276,-4
277,-4
278,-3
279,-3
280,-2
281,-2
282,-2
283,-3
284,-2
285,-2
286,-2
287,-1
288,0
289,0
290,0
291,1
292,1
293,2
294,3
295,4
296,4
297,6
298,7
299,10
300,13
301,16
302,19
303,22
304,26
305,30
306,35
307,40
308,44
309,49
310,53
311,58
312,64
313,69
314,74
315,79
316,82
317,84
318,84
319,83
320,80
321,76
322,71
323,65
324,59
325,53
326,45
327,31
328,19
329,12
330,7
331,2
332,-2
333,-6
334,-9
335,-9
336,-5
337,3
338,16
339,37
340,73
341,132
342,208
343,295
344,386
345,469
346,540
347,558
348,563
349,551
350,488
351,403
352,304
353,200
354,103
355,19
356,-51
357,-70
358,-73
359,-75
360,-76
361,-77
362,-78
363,-78
364,-78
365,-77
366,-75
367,-73
368,-68
369,-62
370,-57
371,-52
372,-48
373,-43
374,-39
375,-34
376,-29
377,-24
378,-19
379,-14
380,-10
381,-5
382,0
383,3
384,8
385,12
386,17
387,21
388,26
389,32
390,40
391,53
392,66
393,78
394,89
395,98
396,108
397,118
398,128
399,140
400,154
401,168
402,181
403,197
404,215
405,232
406,248
407,261
408,269
409,275
410,279
411,283
412,286
413,288
414,285
415,279
416,270
417,254
418,229
419,206
420,183
421,159
422,133
423,107
424,78
425,52
426,33
427,13
428,-2
429,-17
430,-29
431,-39
432,-42
433,-43
434,-45
435,-47
436,-48
437,-50
438,-52
439,-53
440,-55
441,-56
442,-57
443,-58
444,-58
445,-59
446,-59
447,-58
448,-58
449,-57
450,-57
451,-57
452,-56
453,-56
454,-56
455,-55
456,-54
457,-53
458,-52
459,-51
460,-50
461,-50
462,-50
463,-50
464,-50
465,-50
466,-51
467,-51
468,-51
469,-52
470,-52
471,-52
472,-52
473,-52
474,-53
475,-53
476,-54
477,-55
478,-56
479,-57
480,-57
481,-57
482,-56
483,-56
484,-55
485,-54
486,-54
487,-54
488,-53
489,-53
490,-53
491,-53
492,-53
493,-53
494,-52
495,-51
496,-51
497,-50
498,-49
499,-48
500,-48
501,-48
502,-48
503,-48
504,-47
505,-47
506,-46
507,-45
508,-40
509,-36
510,-33
511,-32
512,-32
513,-31
514,-31
515,-31
516,-31
517,-31
518,-31
519,-31
520,-30
521,-29
522,-28
523,-28
524,-29
525,-29
526,-29
527,-29
528,-30
529,-30
530,-29
531,-28
532,-27
533,-25
534,-23
535,-21
536,-19
537,-18
538,-16
539,-14
540,-12
541,-10
542,-7
543,-4
544,1
545,10
546,18
547,27
548,35
549,44
550,51
551,57
552,65
553,72
554,77
555,79
556,78
557,74
558,68
559,61
560,53
561,45
562,31
563,22
564,17
565,14
566,11
567,9
568,7
569,4
570,3
571,2
572,2
573,3
574,6
575,13
576,21
577,32
578,72
579,146
580,252
581,387
582,541
583,693
584,812
585,840
586,821
587,691
588,487
589,260
590,62
591,-66
592,-101
593,-114
594,-103
595,-94
596,-89
597,-84
598,-82
599,-84
600,-88
601,-93
602,-97
603,-100
604,-104
605,-107
606,-108
607,-105
608,-100
609,-95
610,-91
611,-88
612,-85
613,-82
614,-79
615,-75
616,-72
617,-69
618,-66
619,-63
620,-60
621,-57
622,-53
623,-48
624,-42
625,-30
626,-19
627,-11
628,-4
629,3
630,12
631,23
632,34
633,47
634,63
635,79
636,100
637,127
638,155
639,181
640,206
641,233
642,255
643,271
644,285
645,293
646,299
647,305
648,308
649,309
650,307
651,303
652,295
653,285
654,266
655,236
656,210
657,183
658,155
659,129
660,104
661,77
662,54
663,36
664,21
665,7
666,-8
667,-27
668,-41
669,-51
670,-60
671,-65
672,-68
673,-71
674,-73
675,-75
676,-76
677,-78
678,-78
679,-79
680,-78
681,-77
682,-76
683,-73
684,-70
685,-66
686,-63
687,-60
688,-57
