,0
0,-15
1,-17
2,-59
3,-162
4,-288
5,-430
6,-578
7,-745
8,-921
9,-1072
10,-1195
11,-1285
12,-1328
13,-1343
14,-1343
15,-1328
16,-1306
17,-1275
18,-1243
19,-1212
20,-1180
21,-1150
22,-1120
23,-1088
24,-1063
25,-1047
26,-1034
27,-1021
28,-1006
29,-989
30,-969
31,-949
32,-929
33,-911
34,-887
35,-857
36,-836
37,-824
38,-814
39,-805
40,-778
41,-697
42,-608
43,-495
44,-372
45,-263
46,-147
47,-45
48,19
49,34
50,38
51,20
52,-80
53,-165
54,-205
55,-259
56,-312
57,-348
58,-373
59,-386
60,-396
61,-405
62,-412
63,-419
64,-433
65,-461
66,-484
67,-498
68,-511
69,-525
70,-539
71,-554
72,-564
73,-572
74,-576
75,-580
76,-584
77,-585
78,-587
79,-587
80,-588
81,-587
82,-585
83,-581
84,-577
85,-572
86,-568
87,-564
88,-561
89,-559
90,-556
91,-553
92,-550
93,-547
94,-545
95,-543
96,-540
97,-538
98,-535
99,-533
100,-532
101,-530
102,-528
103,-525
104,-523
105,-521
106,-519
107,-517
108,-516
109,-514
110,-513
111,-512
112,-510
113,-509
114,-507
115,-504
116,-502
117,-500
118,-499
119,-497
120,-496
121,-494
122,-492
123,-490
124,-488
125,-481
126,-465
127,-443
128,-426
129,-413
130,-403
131,-395
132,-388
133,-383
134,-378
135,-375
136,-371
137,-367
138,-363
139,-358
140,-354
141,-349
142,-341
143,-323
144,-290
145,-275
146,-268
147,-264
148,-261
149,-258
150,-253
151,-248
152,-244
153,-240
154,-235
155,-229
156,-219
157,-199
158,-178
159,-164
160,-153
161,-145
162,-138
163,-132
164,-128
165,-123
166,-117
167,-108
168,-96
169,-79
170,-63
171,-50
172,-39
173,-32
174,-25
175,-15
176,-2
177,15
178,34
179,52
180,67
181,80
182,90
183,98
184,105
185,110
186,116
187,120
188,120
189,115
190,108
191,103
192,99
193,96
194,93
195,90
196,87
197,85
198,82
199,81
200,79
201,78
202,76
203,73
204,68
205,70
206,88
207,114
208,143
209,189
210,240
211,284
212,312
213,328
214,336
215,341
216,345
217,349
218,355
219,359
220,364
221,373
222,386
223,434
224,515
225,608
226,723
227,863
228,1006
229,1132
230,1220
231,1250
232,1237
233,1196
234,1087
235,944
236,778
237,590
238,393
239,209
240,61
241,-36
242,-76
243,-90
244,-89
245,-71
246,-52
247,-32
248,-11
249,-1
250,5
251,10
252,15
253,19
254,22
255,24
256,26
257,26
258,26
259,24
260,21
261,17
262,12
263,7
264,1
265,-4
266,-12
267,-27
268,-38
269,-46
270,-51
271,-55
272,-59
273,-63
274,-65
275,-66
276,-66
277,-64
278,-61
279,-57
280,-51
281,-43
282,-33
283,-13
284,7
285,25
286,40
287,53
288,64
289,72
290,77
291,81
292,85
293,88
294,91
295,95
296,98
297,101
298,103
299,106
300,107
301,108
302,110
303,112
304,114
305,116
306,119
307,121
308,122
309,123
310,122
311,121
312,119
313,117
314,115
315,113
316,108
317,103
318,98
319,89
320,71
321,54
322,37
323,20
324,-2
325,-17
326,-26
327,-34
328,-40
329,-46
330,-52
331,-58
332,-63
333,-69
334,-74
335,-81
336,-87
337,-92
338,-94
339,-96
340,-98
341,-99
342,-101
343,-103
344,-104
345,-106
346,-106
347,-107
348,-107
349,-107
350,-108
351,-107
352,-107
353,-106
354,-104
355,-102
356,-100
357,-99
358,-97
359,-95
360,-92
361,-89
362,-87
363,-84
364,-80
365,-74
366,-70
367,-70
368,-73
369,-76
370,-80
371,-82
372,-85
373,-89
374,-92
375,-95
376,-97
377,-98
378,-97
379,-95
380,-91
381,-86
382,-80
383,-74
384,-67
385,-58
386,-50
387,-44
388,-41
389,-38
390,-37
391,-36
392,-35
393,-33
394,-31
395,-28
396,-24
397,-20
398,-14
399,-9
400,-3
401,2
402,7
403,12
404,17
405,23
406,29
407,36
408,42
409,48
410,53
411,56
412,59
413,63
414,66
415,72
416,81
417,91
418,103
419,113
420,122
421,130
422,139
423,150
424,169
425,199
426,218
427,228
428,234
429,236
430,232
431,225
432,215
433,198
434,170
435,142
436,119
437,110
438,106
439,103
440,100
441,97
442,95
443,94
444,93
445,93
446,93
447,94
448,95
449,97
450,100
451,103
452,107
453,112
454,131
455,177
456,254
457,359
458,485
459,629
460,780
461,924
462,1041
463,1100
464,1120
465,1091
466,1006
467,866
468,699
469,521
470,345
471,180
472,38
473,-65
474,-121
475,-139
476,-151
477,-156
478,-155
479,-151
480,-144
481,-137
482,-131
483,-125
484,-118
485,-111
486,-101
487,-93
488,-87
489,-82
490,-77
491,-72
492,-68
493,-66
494,-64
495,-62
496,-59
497,-56
498,-54
499,-53
500,-53
501,-53
502,-51
503,-49
504,-47
505,-45
506,-44
507,-43
508,-42
509,-39
510,-37
511,-35
512,-33
513,-31
514,-28
515,-23
516,-18
517,-12
518,-5
519,7
520,20
521,30
522,40
523,54
524,71
525,87
526,97
527,104
528,109
529,114
530,120
531,127
532,132
533,137
534,142
535,146
536,150
537,154
538,157
539,161
540,164
541,167
542,170
543,172
544,174
545,177
546,182
547,187
548,190
549,191
550,188
551,181
552,174
553,168
554,163
555,157
556,153
557,148
558,143
559,138
560,133
561,129
562,126
563,123
564,119
565,115
566,111
567,111
568,113
569,119
570,124
571,129
572,131
573,134
574,137
575,141
576,145
577,148
578,150
579,151
580,152
581,152
582,152
583,150
584,148
585,144
586,140
587,136
588,131
589,127
590,123
591,116
592,109
593,103
594,98
595,93
596,89
597,85
598,81
599,77
600,74
601,71
602,68
603,65
604,62
605,59
606,57
607,55
608,54
609,52
610,48
611,43
612,40
613,40
614,46
615,55
616,64
617,71
618,79
619,87
620,94
621,96
622,93
623,88
624,84
625,80
626,78
627,75
628,72
629,69
630,66
631,64
632,62
633,60
634,58
635,57
636,57
637,58
638,60
639,62
640,64
641,67
642,71
643,75
644,78
645,81
646,89
647,111
648,125
649,132
650,137
651,139
652,136
653,129
654,119
655,107
656,88
657,63
658,45
659,33
660,24
661,15
662,8
663,2
664,-2
665,-6
666,-9
667,-12
668,-15
669,-17
670,-18
671,-18
672,-17
673,-16
674,-14
675,-13
676,-11
677,-9
678,-7
679,-3
680,0
681,4
682,7
683,8
684,7
685,4
686,0
687,-8
688,-18
689,-6
690,30
691,83
692,158
693,259
694,388
695,539
696,702
