,0
0,-117
1,-152
2,-190
3,-231
4,-271
5,-301
6,-324
7,-343
8,-367
9,-396
10,-425
11,-456
12,-492
13,-523
14,-547
15,-564
16,-570
17,-577
18,-582
19,-570
20,-535
21,-488
22,-433
23,-412
24,-400
25,-392
26,-407
27,-451
28,-495
29,-545
30,-606
31,-667
32,-712
33,-727
34,-728
35,-715
36,-678
37,-628
38,-598
39,-567
40,-537
41,-514
42,-497
43,-482
44,-470
45,-462
46,-453
47,-443
48,-430
49,-408
50,-375
51,-352
52,-338
53,-326
54,-315
55,-301
56,-285
57,-265
58,-244
59,-224
60,-208
61,-194
62,-182
63,-169
64,-154
65,-143
66,-133
67,-124
68,-116
69,-108
70,-101
71,-97
72,-94
73,-91
74,-89
75,-87
76,-84
77,-82
78,-79
79,-77
80,-75
81,-73
82,-71
83,-69
84,-66
85,-64
86,-60
87,-53
88,-45
89,-36
90,-25
91,-10
92,7
93,21
94,30
95,36
96,40
97,43
98,45
99,45
100,42
101,36
102,28
103,18
104,4
105,-20
106,-37
107,-60
108,-90
109,-120
110,-152
111,-180
112,-201
113,-219
114,-234
115,-247
116,-254
117,-257
118,-262
119,-267
120,-249
121,-229
122,-213
123,-200
124,-189
125,-182
126,-176
127,-171
128,-166
129,-164
130,-163
131,-163
132,-163
133,-164
134,-164
135,-164
136,-163
137,-162
138,-161
139,-162
140,-164
141,-167
142,-168
143,-172
144,-173
145,-166
146,-149
147,-130
148,-107
149,-90
150,-79
151,-70
152,-63
153,-59
154,-58
155,-60
156,-63
157,-66
158,-70
159,-74
160,-77
161,-78
162,-74
163,-64
164,-52
165,-43
166,-33
167,-23
168,-18
169,-15
170,-13
171,-12
172,-11
173,-9
174,-8
175,-7
176,-5
177,-4
178,-2
179,0
180,4
181,8
182,14
183,19
184,26
185,34
186,44
187,52
188,58
189,63
190,70
191,79
192,94
193,112
194,126
195,135
196,143
197,151
198,158
199,164
200,168
201,173
202,177
203,180
204,183
205,184
206,182
207,178
208,173
209,167
210,162
211,157
212,151
213,146
214,141
215,136
216,133
217,129
218,126
219,123
220,121
221,118
222,115
223,110
224,105
225,103
226,106
227,113
228,121
229,130
230,142
231,155
232,170
233,184
234,196
235,208
236,218
237,228
238,241
239,258
240,270
241,277
242,282
243,286
244,289
245,290
246,290
247,286
248,281
249,274
250,266
251,257
252,244
253,231
254,220
255,208
256,195
257,181
258,169
259,158
260,152
261,149
262,145
263,143
264,140
265,138
266,137
267,137
268,137
269,138
270,140
271,143
272,147
273,151
274,156
275,167
276,191
277,217
278,249
279,290
280,320
281,337
282,348
283,347
284,326
285,270
286,196
287,117
288,45
289,-17
290,-71
291,-90
292,-92
293,-84
294,-63
295,-18
296,37
297,85
298,103
299,124
300,132
301,137
302,141
303,145
304,148
305,151
306,153
307,154
308,156
309,157
310,158
311,159
312,159
313,159
314,159
315,159
316,159
317,160
318,162
319,163
320,165
321,167
322,168
323,172
324,183
325,201
326,212
327,219
328,223
329,228
330,232
331,237
332,242
333,246
334,250
335,255
336,262
337,273
338,284
339,294
340,300
341,304
342,307
343,311
344,314
345,319
346,323
347,329
348,334
349,341
350,347
351,353
352,358
353,366
354,374
355,381
356,386
357,386
358,384
359,380
360,374
361,366
362,351
363,321
364,292
365,262
366,232
367,202
368,176
369,157
370,141
371,122
372,99
373,75
374,49
375,30
376,19
377,12
378,9
379,7
380,5
381,1
382,3
383,20
384,36
385,52
386,64
387,73
388,78
389,82
390,87
391,90
392,93
393,95
394,96
395,97
396,97
397,96
398,94
399,91
400,87
401,83
402,79
403,74
404,70
405,64
406,57
407,50
408,43
409,37
410,32
411,29
412,26
413,23
414,20
415,17
416,14
417,12
418,9
419,7
420,3
421,0
422,-5
423,-11
424,-18
425,-25
426,-33
427,-45
428,-58
429,-69
430,-79
431,-88
432,-95
433,-100
434,-104
435,-108
436,-111
437,-112
438,-113
439,-114
440,-115
441,-116
442,-115
443,-114
444,-113
445,-113
446,-114
447,-114
448,-114
449,-114
450,-114
451,-113
452,-112
453,-111
454,-112
455,-122
456,-126
457,-129
458,-131
459,-133
460,-135
461,-137
462,-138
463,-141
464,-142
465,-144
466,-145
467,-146
468,-146
469,-146
470,-146
471,-145
472,-145
473,-144
474,-143
475,-144
476,-144
477,-145
478,-147
479,-148
480,-150
481,-151
482,-152
483,-153
484,-153
485,-152
486,-151
487,-149
488,-147
489,-144
490,-141
491,-138
492,-135
493,-131
494,-128
495,-124
496,-119
497,-113
498,-108
499,-104
500,-101
501,-98
502,-96
503,-93
504,-92
505,-90
506,-88
507,-87
508,-85
509,-84
510,-83
511,-84
512,-86
513,-88
514,-90
515,-94
516,-97
517,-100
518,-103
519,-105
520,-106
521,-107
522,-108
523,-108
524,-109
525,-109
526,-110
527,-111
528,-111
529,-112
530,-111
531,-110
532,-108
533,-106
534,-104
535,-101
536,-96
537,-92
538,-88
539,-83
540,-72
541,-48
542,-7
543,51
544,126
545,190
546,211
547,191
548,130
549,-4
550,-162
551,-304
552,-384
553,-393
554,-361
555,-288
556,-223
557,-196
558,-182
559,-170
560,-154
561,-130
562,-99
563,-81
564,-72
565,-65
566,-60
567,-55
568,-49
569,-44
570,-40
571,-36
572,-33
573,-31
574,-28
575,-27
576,-25
577,-22
578,-20
579,-16
580,-12
581,-9
582,-6
583,-4
584,-2
585,-1
586,0
587,0
588,2
589,4
590,7
591,11
592,16
593,21
594,26
595,31
596,36
597,42
598,52
599,70
600,90
601,111
602,131
603,148
604,164
605,181
606,199
607,210
608,218
609,223
610,227
611,231
612,234
613,236
614,237
615,239
616,241
617,244
618,248
619,251
620,251
621,244
622,234
623,217
624,193
625,171
626,146
627,121
628,91
629,58
630,25
631,-7
632,-38
633,-57
634,-68
635,-76
636,-84
637,-91
638,-97
639,-102
640,-107
641,-112
642,-120
643,-129
644,-139
645,-149
646,-160
647,-170
648,-176
649,-180
650,-183
651,-185
652,-187
653,-189
654,-191
655,-192
656,-194
657,-195
658,-195
659,-195
660,-195
661,-193
662,-191
663,-188
664,-184
665,-179
666,-173
667,-167
668,-161
669,-151
670,-134
671,-120
672,-108
673,-104
674,-101
675,-100
676,-98
677,-97
678,-95
679,-94
680,-93
681,-93
682,-92
683,-91
684,-90
685,-89
686,-89
687,-88
688,-88
689,-88
690,-89
691,-89
692,-90
693,-90
694,-91
695,-91
696,-91
697,-91
698,-91
699,-91
700,-91
701,-91
702,-91
703,-90
704,-89
705,-89
706,-88
707,-88
708,-87
709,-87
710,-86
711,-85
712,-85
713,-84
714,-84
715,-83
716,-83
717,-83
718,-83
719,-82
720,-82
721,-81
722,-80
723,-80
724,-79
725,-79
726,-79
727,-80
728,-82
729,-85
730,-88
731,-92
732,-95
733,-98
734,-102
735,-105
736,-107
737,-109
738,-109
739,-109
740,-109
741,-107
742,-105
743,-102
744,-98
745,-94
746,-88
747,-83
748,-76
749,-64
750,-39
751,-25
752,-19
753,-14
754,-9
755,-6
756,-3
757,-1
758,0
759,2
760,1
761,-1
762,-3
763,-7
764,-11
765,-16
766,-22
767,-36
768,-63
769,-86
770,-100
771,-104
772,-107
773,-110
774,-113
775,-113
776,-107
777,-100
778,-96
779,-93
780,-91
781,-89
782,-86
783,-83
784,-80
785,-76
786,-74
787,-72
788,-71
789,-69
790,-66
791,-61
792,-40
793,3
794,57
795,119
796,181
797,229
798,233
799,202
800,101
801,-43
802,-186
803,-278
804,-308
805,-293
806,-249
807,-196
808,-166
809,-138
810,-110
811,-82
812,-53
813,-22
814,9
815,26
816,34
817,39
818,43
819,46
820,50
821,54
822,58
823,61
824,65
825,69
826,74
827,84
828,102
829,114
830,120
831,124
832,127
833,129
834,132
835,134
836,138
837,142
838,146
839,150
840,154
841,158
842,162
843,165
844,169
845,173
846,177
847,181
848,185
849,190
850,194
851,198
852,203
853,208
854,213
855,219
856,229
857,250
858,270
859,291
860,311
861,333
862,344
863,351
864,357
865,362
866,366
867,368
868,367
869,366
870,363
871,359
872,354
873,348
874,339
875,321
876,301
877,275
878,245
879,199
880,150
881,119
882,84
883,55
884,33
885,5
886,-13
887,-23
888,-30
889,-37
890,-44
891,-50
892,-56
893,-64
894,-72
895,-81
896,-89
897,-96
898,-101
899,-106
900,-111
901,-114
902,-115
903,-113
904,-109
905,-105
906,-101
907,-100
908,-98
909,-96
910,-95
911,-93
912,-92
913,-91
914,-90
915,-89
916,-88
917,-87
918,-87
919,-88
920,-88
921,-88
922,-88
923,-88
924,-89
925,-90
926,-90
927,-91
928,-92
929,-93
930,-95
931,-98
932,-101
933,-103
934,-105
935,-107
936,-108
937,-110
938,-112
939,-113
940,-116
941,-119
942,-123
943,-127
944,-130
945,-132
946,-133
947,-133
948,-133
949,-132
950,-131
951,-131
952,-130
953,-129
954,-127
955,-125
956,-124
957,-123
958,-122
959,-122
960,-122
961,-124
962,-126
963,-130
964,-136
965,-141
966,-147
967,-153
968,-160
969,-171
970,-180
971,-186
972,-191
973,-194
974,-197
975,-199
976,-201
977,-203
978,-204
979,-202
980,-198
981,-192
982,-185
983,-178
984,-172
985,-166
986,-160
987,-153
988,-147
989,-142
990,-138
991,-134
992,-130
993,-125
994,-118
995,-107
996,-95
997,-80
998,-65
999,-50
1000,-37
1001,-26
1002,-22
1003,-20
1004,-17
1005,-15
1006,-14
1007,-12
1008,-11
1009,-11
1010,-11
1011,-12
1012,-12
1013,-12
1014,-12
1015,-12
1016,-12
1017,-11
1018,-11
1019,-10
1020,-9
1021,-7
1022,-6
1023,-5
1024,-4
1025,-3
1026,-2
1027,-1
1028,-1
1029,0
1030,0
1031,1
1032,4
1033,7
1034,10
1035,14
1036,19
1037,26
1038,34
1039,41
1040,47
1041,54
1042,65
1043,88
1044,123
1045,179
1046,241
1047,309
1048,359
1049,375
1050,353
1051,284
1052,156
1053,22
1054,-84
1055,-123
1056,-121
1057,-76
1058,-15
1059,15
1060,36
1061,51
1062,67
1063,88
1064,120
1065,142
1066,156
1067,164
1068,164
1069,156
1070,146
1071,138
1072,131
1073,124
1074,119
1075,118
1076,120
1077,126
1078,135
1079,145
1080,158
1081,179
1082,194
1083,205
1084,215
1085,222
1086,228
1087,232
1088,235
1089,237
1090,238
1091,240
1092,241
1093,243
1094,244
1095,246
1096,249
1097,251
1098,254
1099,257
1100,261
1101,266
1102,271
1103,281
1104,292
1105,303
1106,315
1107,328
1108,344
1109,355
1110,364
1111,369
1112,373
1113,376
1114,378
1115,380
1116,382
1117,383
1118,383
1119,383
1120,382
1121,379
1122,376
1123,371
1124,365
1125,357
1126,342
1127,312
1128,290
1129,277
1130,264
1131,251
1132,230
1133,201
1134,173
1135,141
1136,113
1137,91
1138,66
1139,38
1140,12
1141,-1
1142,-10
1143,-16
1144,-20
1145,-25
1146,-31
1147,-38
1148,-45
1149,-52
1150,-57
1151,-60
1152,-62
1153,-64
1154,-65
1155,-66
1156,-68
1157,-69
1158,-71
1159,-73
1160,-74
1161,-76
1162,-78
1163,-80
1164,-80
1165,-81
1166,-81
1167,-81
1168,-81
1169,-83
1170,-85
1171,-88
1172,-92
1173,-98
1174,-109
1175,-123
1176,-138
1177,-154
1178,-163
1179,-169
1180,-176
1181,-181
1182,-185
1183,-189
1184,-191
1185,-194
1186,-196
1187,-199
1188,-201
1189,-203
1190,-204
1191,-205
1192,-204
1193,-204
1194,-204
1195,-203
1196,-203
1197,-203
1198,-203
1199,-204
1200,-205
1201,-207
1202,-209
1203,-211
1204,-213
1205,-215
1206,-216
1207,-217
1208,-217
1209,-217
1210,-216
1211,-215
1212,-214
1213,-212
1214,-211
1215,-209
1216,-207
1217,-205
1218,-202
1219,-200
1220,-196
1221,-192
1222,-188
1223,-184
1224,-177
1225,-169
1226,-161
1227,-154
1228,-148
1229,-143
1230,-139
1231,-136
1232,-134
1233,-131
1234,-129
1235,-127
1236,-126
1237,-125
1238,-125
1239,-125
1240,-125
1241,-125
1242,-125
1243,-126
1244,-127
1245,-127
1246,-127
1247,-127
1248,-127
1249,-127
1250,-129
1251,-131
1252,-132
1253,-129
1254,-122
1255,-116
1256,-113
1257,-111
1258,-108
1259,-106
1260,-103
1261,-100
1262,-98
1263,-97
1264,-98
1265,-98
1266,-98
1267,-99
1268,-99
1269,-101
1270,-102
1271,-104
1272,-106
1273,-108
1274,-110
1275,-114
1276,-117
1277,-113
1278,-103
1279,-97
1280,-93
1281,-89
1282,-86
1283,-83
1284,-79
1285,-75
1286,-70
1287,-64
1288,-59
1289,-52
1290,-37
1291,-3
1292,33
1293,70
1294,135
1295,201
1296,268
1297,313
1298,328
1299,301
1300,219
1301,80
1302,-67
1303,-188
1304,-244
1305,-247
1306,-203
1307,-145
1308,-85
1309,-52
1310,-22
1311,9
1312,43
1313,74
1314,89
1315,96
1316,101
1317,107
1318,115
1319,125
1320,135
1321,143
1322,150
1323,157
1324,163
1325,171
1326,178
1327,186
1328,193
1329,200
1330,209
1331,220
1332,232
1333,242
1334,250
1335,256
1336,262
1337,268
1338,274
1339,281
1340,289
1341,297
1342,306
1343,317
1344,336
1345,364
1346,387
1347,396
1348,401
1349,405
1350,408
1351,412
1352,416
1353,419
1354,421
1355,423
1356,425
1357,428
1358,430
1359,432
1360,433
1361,434
1362,435
1363,435
1364,437
1365,438
1366,440
1367,443
1368,448
1369,453
1370,456
1371,452
1372,443
1373,430
1374,408
1375,373
1376,341
1377,311
1378,283
1379,251
1380,215
1381,184
1382,155
1383,123
1384,90
1385,53
1386,18
1387,-8
1388,-33
1389,-52
1390,-66
1391,-80
1392,-93
1393,-104
1394,-110
1395,-114
1396,-118
1397,-122
1398,-126
1399,-129
1400,-132
1401,-134
1402,-135
1403,-136
1404,-135
1405,-134
1406,-131
1407,-128
1408,-124
1409,-120
1410,-116
1411,-111
1412,-106
1413,-102
1414,-99
1415,-97
1416,-96
1417,-95
1418,-93
1419,-92
1420,-91
1421,-89
1422,-88
1423,-86
1424,-85
1425,-83
1426,-81
1427,-80
1428,-79
1429,-78
1430,-77
1431,-76
1432,-75
1433,-74
1434,-74
1435,-73
1436,-73
1437,-72
1438,-71
1439,-70
1440,-69
1441,-68
1442,-68
1443,-68
1444,-69
1445,-71
1446,-73
1447,-75
1448,-78
1449,-81
1450,-84
1451,-86
1452,-89
1453,-90
1454,-92
1455,-93
1456,-95
1457,-97
1458,-100
1459,-102
1460,-104
1461,-107
1462,-109
1463,-111
1464,-112
1465,-113
1466,-113
1467,-113
1468,-111
1469,-110
1470,-109
1471,-109
1472,-109
1473,-108
1474,-108
1475,-107
1476,-106
1477,-105
1478,-103
1479,-102
1480,-100
1481,-97
1482,-95
1483,-92
1484,-91
1485,-89
1486,-88
1487,-86
1488,-83
1489,-79
1490,-74
1491,-68
1492,-62
1493,-54
1494,-46
1495,-36
1496,-26
1497,-16
1498,-8
1499,-2
