,0
0,-159
1,-194
2,-228
3,-263
4,-287
5,-297
6,-303
7,-307
8,-309
9,-310
10,-308
11,-305
12,-298
13,-289
14,-273
15,-244
16,-215
17,-182
18,-144
19,-108
20,-74
21,-38
22,-2
23,36
24,63
25,78
26,89
27,98
28,106
29,112
30,117
31,122
32,128
33,135
34,145
35,155
36,166
37,181
38,190
39,193
40,196
41,198
42,199
43,199
44,201
45,204
46,208
47,212
48,216
49,221
50,226
51,233
52,244
53,250
54,251
55,252
56,253
57,255
58,257
59,259
60,257
61,253
62,249
63,245
64,242
65,241
66,240
67,240
68,240
69,241
70,242
71,244
72,247
73,250
74,248
75,243
76,237
77,231
78,225
79,220
80,218
81,218
82,219
83,221
84,224
85,216
86,208
87,204
88,200
89,192
90,185
91,181
92,178
93,174
94,169
95,166
96,164
97,163
98,162
99,160
100,157
101,155
102,154
103,153
104,152
105,151
106,148
107,145
108,141
109,136
110,132
111,126
112,118
113,107
114,90
115,73
116,56
117,38
118,23
119,11
120,3
121,-3
122,-10
123,-17
124,-30
125,-52
126,-77
127,-103
128,-128
129,-153
130,-178
131,-205
132,-235
133,-265
134,-317
135,-364
136,-395
137,-429
138,-462
139,-495
140,-528
141,-563
142,-588
143,-599
144,-606
145,-612
146,-617
147,-622
148,-627
149,-635
150,-635
151,-626
152,-621
153,-617
154,-614
155,-612
156,-610
157,-606
158,-603
159,-598
160,-594
161,-590
162,-583
163,-568
164,-535
165,-496
166,-464
167,-436
168,-407
169,-378
170,-346
171,-307
172,-288
173,-283
174,-279
175,-281
176,-295
177,-307
178,-319
179,-328
180,-336
181,-341
182,-345
183,-348
184,-351
185,-353
186,-352
187,-351
188,-348
189,-344
190,-338
191,-331
192,-325
193,-321
194,-317
195,-314
196,-310
197,-307
198,-303
199,-299
200,-296
201,-294
202,-292
203,-290
204,-288
205,-286
206,-285
207,-283
208,-281
209,-277
210,-272
211,-267
212,-261
213,-254
214,-248
215,-241
216,-234
217,-228
218,-221
219,-215
220,-209
221,-202
222,-195
223,-187
224,-179
225,-172
226,-165
227,-158
228,-149
229,-137
230,-120
231,-106
232,-94
233,-84
234,-77
235,-69
236,-61
237,-54
238,-46
239,-34
240,-18
241,-8
242,-1
243,3
244,7
245,5
246,-4
247,-21
248,-50
249,-92
250,-131
251,-169
252,-195
253,-213
254,-214
255,-205
256,-180
257,-129
258,-70
259,-4
260,60
261,113
262,134
263,146
264,154
265,154
266,136
267,89
268,29
269,-16
270,-45
271,-64
272,-76
273,-84
274,-89
275,-93
276,-98
277,-103
278,-92
279,-84
280,-79
281,-75
282,-72
283,-70
284,-70
285,-71
286,-72
287,-75
288,-78
289,-83
290,-91
291,-96
292,-91
293,-82
294,-77
295,-71
296,-66
297,-63
298,-61
299,-61
300,-64
301,-70
302,-77
303,-85
304,-98
305,-121
306,-131
307,-138
308,-143
309,-147
310,-149
311,-148
312,-145
313,-142
314,-138
315,-131
316,-133
317,-146
318,-158
319,-169
320,-180
321,-192
322,-201
323,-210
324,-218
325,-225
326,-231
327,-237
328,-249
329,-275
330,-291
331,-298
332,-305
333,-310
334,-313
335,-315
336,-315
337,-315
338,-315
339,-313
340,-311
341,-307
342,-302
343,-296
344,-283
345,-256
346,-228
347,-204
348,-181
349,-155
350,-128
351,-100
352,-74
353,-55
354,-40
355,-22
356,7
357,31
358,44
359,53
360,61
361,69
362,76
363,81
364,84
365,86
366,89
367,92
368,94
369,96
370,96
371,95
372,95
373,94
374,94
375,92
376,90
377,86
378,83
379,80
380,75
381,64
382,63
383,72
384,77
385,81
386,85
387,89
388,91
389,91
390,89
391,85
392,81
393,76
394,68
395,55
396,67
397,80
398,91
399,90
400,80
401,75
402,71
403,67
404,64
405,62
406,63
407,68
408,76
409,86
410,97
411,107
412,120
413,131
414,140
415,146
416,150
417,154
418,159
419,163
420,168
421,172
422,176
423,181
424,186
425,191
426,194
427,196
428,198
429,200
430,202
431,203
432,204
433,205
434,205
435,206
436,205
437,205
438,205
439,205
440,205
441,205
442,204
443,204
444,202
445,200
446,199
447,201
448,207
449,216
450,229
451,255
452,284
453,316
454,351
455,380
456,403
457,429
458,446
459,456
460,462
461,460
462,450
463,433
464,413
465,387
466,371
467,357
468,342
469,323
470,312
471,306
472,301
473,296
474,292
475,290
476,287
477,284
478,280
479,277
480,274
481,272
482,271
483,270
484,269
485,267
486,265
487,263
488,261
489,258
490,256
491,253
492,250
493,249
494,247
495,247
496,247
497,248
