"","id","stsamp","endsamp","beats","secs","afib","ss","sr","sl","rs","rr","rl","ls","lr","ll"
"1","08219","492","11701","77","45.424","FALSE","0","0","0.0649350649350649","0.038961038961039","0.012987012987013","0.012987012987013","0.025974025974026","0.051948051948052","0.792207792207792"
"2","08219","11701","23065","79","45.456","FALSE","0","0","0.0379746835443038","0.0379746835443038","0","0","0","0.0379746835443038","0.886075949367089"
"3","08219","23065","34409","82","45.376","FALSE","0","0","0.0487804878048781","0.0487804878048781","0","0","0","0.0487804878048781","0.853658536585366"
"4","08219","34409","45766","82","45.428","FALSE","0","0.0121951219512195","0.024390243902439","0.0121951219512195","0","0.0121951219512195","0.024390243902439","0.0121951219512195","0.902439024390244"
"5","08219","45766","57090","83","45.296","FALSE","0","0","0.0120481927710843","0.0120481927710843","0","0","0","0.0120481927710843","0.963855421686747"
"6","08219","57090","68428","83","45.352","FALSE","0","0.0120481927710843","0.0120481927710843","0.0240963855421687","0.0120481927710843","0.0120481927710843","0","0.0240963855421687","0.903614457831325"
"7","08219","68428","79746","80","45.272","FALSE","0","0.0125","0","0","0","0.0125","0.0125","0","0.9625"
"8","08219","79746","91123","79","45.508","FALSE","0","0","0","0","0","0","0","0","1"
"9","08219","91123","102374","77","45.004","FALSE","0","0","0","0","0","0","0","0","1"
"10","08219","102374","113732","77","45.432","FALSE","0","0","0","0","0","0","0","0","1"
"11","08219","113732","125012","76","45.1199999999999","FALSE","0","0","0","0","0","0","0","0","1"
"12","08219","125012","136373","76","45.444","FALSE","0","0","0","0","0","0","0","0","1"
"13","08219","136373","147647","75","45.096","FALSE","0","0","0","0","0","0","0","0","1"
"14","08219","147647","158976","75","45.316","FALSE","0","0","0","0","0","0","0","0","1"
"15","08219","158976","170256","75","45.12","FALSE","0","0","0","0","0","0","0","0","1"
"16","08219","170256","181600","76","45.376","FALSE","0","0","0","0","0","0","0","0","1"
"17","08219","181600","192916","73","45.264","FALSE","0","0.0136986301369863","0","0","0.0273972602739726","0.0136986301369863","0.0136986301369863","0","0.931506849315068"
"18","08219","192916","204213","75","45.188","FALSE","0","0","0","0","0","0","0","0","1"
"19","08219","204213","215531","76","45.272","FALSE","0","0","0","0","0","0","0","0","1"
"20","08219","215531","226791","75","45.04","FALSE","0","0","0.0266666666666667","0.0133333333333333","0","0","0.0133333333333333","0.0133333333333333","0.933333333333333"
"21","08219","226791","238041","75","45","FALSE","0","0","0","0","0","0","0","0","1"
"22","08219","238041","249334","75","45.172","FALSE","0","0","0","0","0","0","0","0","1"
"23","08219","249334","260700","75","45.464","FALSE","0","0","0","0","0","0","0","0","1"
"24","08219","260700","272086","75","45.544","FALSE","0","0","0","0","0","0","0","0","1"
"25","08219","272086","283385","75","45.196","FALSE","0","0","0","0","0","0","0","0","1"
"26","08219","283385","294763","77","45.512","FALSE","0","0","0.012987012987013","0.012987012987013","0","0","0","0.012987012987013","0.961038961038961"
"27","08219","294763","306013","75","45","FALSE","0","0","0","0","0","0","0","0","1"
"28","08219","306013","317384","75","45.484","FALSE","0","0","0.0133333333333333","0.0133333333333333","0","0","0","0.0133333333333333","0.96"
"29","08219","317384","328710","74","45.304","FALSE","0","0","0","0","0","0","0","0","1"
"30","08219","328710","340062","74","45.408","FALSE","0","0","0","0","0","0","0","0","1"
"31","08219","340062","351319","73","45.028","FALSE","0","0","0","0","0","0","0","0","1"
"32","08219","351319","362608","73","45.156","FALSE","0","0","0.0136986301369863","0.0136986301369863","0","0","0","0.0136986301369863","0.958904109589041"
"33","08219","362608","373916","73","45.232","FALSE","0","0","0","0","0","0","0","0","1"
"34","08219","373916","385303","74","45.548","FALSE","0","0","0.0540540540540541","0.0540540540540541","0","0","0","0.0540540540540541","0.837837837837838"
"35","08219","385303","396567","74","45.056","FALSE","0","0","0.0540540540540541","0.0540540540540541","0.0135135135135135","0","0","0.0540540540540541","0.824324324324324"
"36","08219","396567","407901","75","45.336","FALSE","0.0133333333333333","0","0.0666666666666667","0.0533333333333333","0.0533333333333333","0.0133333333333333","0.0133333333333333","0.0666666666666667","0.72"
"37","08219","407901","419291","74","45.56","FALSE","0","0","0.0810810810810811","0.0810810810810811","0","0","0","0.0810810810810811","0.756756756756757"
"38","08219","419291","430685","74","45.576","FALSE","0","0","0.0405405405405405","0.0405405405405405","0","0","0","0.0405405405405405","0.878378378378378"
"39","08219","430685","442047","75","45.448","FALSE","0","0","0.12","0.12","0.0133333333333333","0","0","0.12","0.626666666666667"
"40","08219","442047","453435","73","45.552","FALSE","0","0","0.0273972602739726","0.0273972602739726","0","0","0","0.0273972602739726","0.917808219178082"
"41","08219","453435","464770","74","45.34","FALSE","0.0135135135135135","0","0.027027027027027","0.0135135135135135","0.027027027027027","0.0135135135135135","0.0135135135135135","0.027027027027027","0.864864864864865"
"42","08219","464770","476163","73","45.572","FALSE","0","0","0.0684931506849315","0.0684931506849315","0","0","0","0.0684931506849315","0.794520547945205"
"43","08219","476163","487460","77","45.188","FALSE","0.038961038961039","0","0.0909090909090909","0.0779220779220779","0.051948051948052","0.025974025974026","0.012987012987013","0.103896103896104","0.597402597402597"
"44","08219","487460","498819","74","45.436","FALSE","0","0","0.0675675675675676","0.0540540540540541","0.027027027027027","0.0135135135135135","0.0135135135135135","0.0675675675675676","0.756756756756757"
"45","08219","498819","510226","74","45.628","FALSE","0","0","0.108108108108108","0.0945945945945946","0.0135135135135135","0.0135135135135135","0.0135135135135135","0.108108108108108","0.648648648648649"
"46","08219","510226","521544","72","45.272","FALSE","0.0138888888888889","0","0.138888888888889","0.125","0.0416666666666667","0","0.0138888888888889","0.125","0.541666666666667"
"47","08219","521544","532849","73","45.22","FALSE","0","0","0.150684931506849","0.150684931506849","0.0273972602739726","0","0","0.150684931506849","0.520547945205479"
"48","08219","532849","544200","74","45.404","FALSE","0","0.0135135135135135","0.135135135135135","0.135135135135135","0.027027027027027","0.0135135135135135","0.0135135135135135","0.135135135135135","0.527027027027027"
"49","08219","544200","555500","72","45.2","FALSE","0","0","0.0694444444444444","0.0694444444444444","0","0.0138888888888889","0","0.0833333333333333","0.763888888888889"
"50","08219","555500","566906","73","45.624","FALSE","0","0","0.0958904109589041","0.0958904109589041","0","0","0","0.0958904109589041","0.712328767123288"
"51","08219","566906","578287","73","45.524","FALSE","0","0","0.164383561643836","0.164383561643836","0","0","0","0.164383561643836","0.506849315068493"
"52","08219","578287","589602","73","45.26","FALSE","0.0136986301369863","0","0.0821917808219178","0.0821917808219178","0.0410958904109589","0.0136986301369863","0","0.0958904109589041","0.671232876712329"
"53","08219","589602","600868","74","45.064","FALSE","0","0.0135135135135135","0.189189189189189","0.189189189189189","0","0.0135135135135135","0.0135135135135135","0.202702702702703","0.378378378378378"
"54","08219","600868","612238","74","45.48","FALSE","0","0","0.22972972972973","0.22972972972973","0","0","0","0.216216216216216","0.324324324324324"
"55","08219","612238","623631","75","45.572","FALSE","0","0","0.2","0.213333333333333","0","0","0","0.213333333333333","0.373333333333333"
"56","08219","623631","634922","77","45.164","FALSE","0.012987012987013","0","0.155844155844156","0.12987012987013","0.051948051948052","0","0.012987012987013","0.12987012987013","0.506493506493506"
"57","08219","634922","646187","81","45.06","FALSE","0.0123456790123457","0","0.259259259259259","0.246913580246914","0.037037037037037","0.0123456790123457","0.0123456790123457","0.271604938271605","0.148148148148148"
"58","08219","646187","657549","75","45.448","FALSE","0.0133333333333333","0.0133333333333333","0.146666666666667","0.133333333333333","0.04","0.0133333333333333","0.0266666666666667","0.12","0.493333333333333"
"59","08219","657549","668883","80","45.336","FALSE","0","0","0.2","0.2","0.0125","0","0","0.2","0.3875"
"60","08219","668883","680260","74","45.508","FALSE","0.0135135135135135","0.0135135135135135","0.148648648648649","0.162162162162162","0.0675675675675676","0.0135135135135135","0","0.162162162162162","0.418918918918919"
"61","08219","680260","691646","80","45.544","FALSE","0","0","0.1375","0.1375","0","0","0.0125","0.1375","0.575"
"62","08219","691646","703020","77","45.496","FALSE","0.012987012987013","0","0.12987012987013","0.0909090909090909","0.038961038961039","0.038961038961039","0.025974025974026","0.12987012987013","0.532467532467532"
"63","08219","703020","714413","81","45.572","FALSE","0.0246913580246914","0","0.0493827160493827","0.0493827160493827","0.0246913580246914","0","0","0.0493827160493827","0.802469135802469"
"64","08219","714413","725666","80","45.012","FALSE","0","0","0.075","0.075","0.0125","0","0","0.075","0.7625"
"65","08219","725666","737035","80","45.476","FALSE","0","0","0.025","0.025","0","0.0125","0","0.0375","0.9"
"66","08219","737035","748331","81","45.184","FALSE","0","0","0.111111111111111","0.111111111111111","0.0246913580246914","0","0","0.123456790123457","0.62962962962963"
"67","08219","748331","759633","80","45.208","FALSE","0.025","0.0125","0.1375","0.15","0.0875","0","0","0.125","0.4625"
"68","08219","759633","770947","79","45.256","FALSE","0","0","0.126582278481013","0.126582278481013","0.0632911392405063","0","0","0.126582278481013","0.556962025316456"
"69","08219","770947","782281","78","45.336","FALSE","0","0","0.0641025641025641","0.0769230769230769","0.0641025641025641","0","0","0.0769230769230769","0.717948717948718"
"70","08219","782281","793662","77","45.524","FALSE","0","0","0.168831168831169","0.168831168831169","0.012987012987013","0","0","0.168831168831169","0.480519480519481"
"71","08219","793662","805003","78","45.364","FALSE","0","0","0.179487179487179","0.141025641025641","0.0384615384615385","0.0128205128205128","0.0256410256410256","0.153846153846154","0.448717948717949"
"72","08219","805003","816329","78","45.304","FALSE","0.0128205128205128","0","0.141025641025641","0.141025641025641","0.0128205128205128","0.0128205128205128","0","0.153846153846154","0.525641025641026"
"73","08219","816329","827712","78","45.532","FALSE","0.0128205128205128","0","0.115384615384615","0.115384615384615","0.0512820512820513","0","0","0.115384615384615","0.58974358974359"
"74","08219","827712","839107","79","45.58","FALSE","0","0","0.126582278481013","0.113924050632911","0.0506329113924051","0.0253164556962025","0.0253164556962025","0.139240506329114","0.518987341772152"
"75","08219","839107","850487","77","45.52","FALSE","0","0","0.168831168831169","0.168831168831169","0.025974025974026","0.012987012987013","0","0.181818181818182","0.441558441558442"
"76","08219","850487","861883","79","45.584","FALSE","0","0.0126582278481013","0.10126582278481","0.113924050632911","0.0126582278481013","0.0379746835443038","0","0.139240506329114","0.582278481012658"
"77","08219","861883","873197","80","45.256","FALSE","0","0","0.1125","0.0875","0.0125","0.0125","0.0125","0.1","0.6625"
"78","08219","873197","884512","79","45.26","FALSE","0","0","0.0126582278481013","0.0126582278481013","0","0.0126582278481013","0","0.0253164556962025","0.936708860759494"
"79","08219","884512","895832","80","45.28","FALSE","0","0","0.0625","0.0375","0","0.0125","0.025","0.05","0.8125"
"80","08219","895832","907171","81","45.356","FALSE","0","0","0.0740740740740741","0.0617283950617284","0.0246913580246914","0.0123456790123457","0.0123456790123457","0.0740740740740741","0.740740740740741"
"81","08219","907171","918567","82","45.584","FALSE","0.0121951219512195","0","0.0853658536585366","0.0853658536585366","0.0365853658536585","0.0121951219512195","0","0.0975609756097561","0.670731707317073"
"82","08219","918567","929925","80","45.432","FALSE","0","0","0.075","0.0625","0","0.0125","0.0125","0.075","0.7625"
"83","08219","929925","941294","80","45.476","FALSE","0","0","0.05","0.05","0","0.0375","0","0.0875","0.775"
"84","08219","941294","952699","80","45.62","FALSE","0.0125","0","0.025","0.0375","0.0125","0","0","0.0375","0.875"
"85","08219","952699","963971","80","45.088","FALSE","0","0","0.1","0.0875","0.025","0.0375","0","0.125","0.625"
"86","08219","963971","975356","79","45.54","FALSE","0.0126582278481013","0","0.0759493670886076","0.0506329113924051","0.0126582278481013","0.0126582278481013","0.0253164556962025","0.0632911392405063","0.746835443037975"
"87","08219","975356","986655","78","45.196","FALSE","0","0","0.0128205128205128","0.0128205128205128","0","0.0256410256410256","0","0.0384615384615385","0.91025641025641"
"88","08219","986655","997938","78","45.132","FALSE","0","0","0.0512820512820513","0.0512820512820513","0","0.0128205128205128","0","0.0641025641025641","0.82051282051282"
"89","08219","997938","1009316","79","45.512","FALSE","0","0","0.0126582278481013","0.0126582278481013","0","0.0126582278481013","0","0.0253164556962025","0.936708860759494"
"90","08219","1009316","1020583","79","45.068","FALSE","0","0","0.0759493670886076","0.0506329113924051","0","0","0.0253164556962025","0.0506329113924051","0.79746835443038"
"91","08219","1020583","1031925","79","45.368","FALSE","0","0","0.0632911392405063","0.0632911392405063","0","0","0","0.0632911392405063","0.810126582278481"
"92","08219","1031925","1043225","80","45.2","FALSE","0","0","0.0625","0.05","0.0125","0.025","0.0125","0.075","0.7625"
"93","08219","1043225","1054590","81","45.46","FALSE","0.0123456790123457","0","0.0987654320987654","0.0987654320987654","0.037037037037037","0","0","0.0987654320987654","0.654320987654321"
"94","08219","1054590","1065844","79","45.016","FALSE","0","0","0.0632911392405063","0.0506329113924051","0","0","0.0126582278481013","0.0506329113924051","0.822784810126582"
"95","08219","1065844","1077203","79","45.436","FALSE","0","0","0.0379746835443038","0.0379746835443038","0","0","0","0.0379746835443038","0.886075949367089"
"96","08219","1077203","1088544","79","45.364","FALSE","0","0","0.0632911392405063","0.0632911392405063","0.0126582278481013","0","0","0.0632911392405063","0.79746835443038"
"97","08219","1088544","1099803","78","45.036","FALSE","0","0","0.0897435897435897","0.0641025641025641","0","0.0512820512820513","0.0256410256410256","0.128205128205128","0.641025641025641"
"98","08219","1099803","1111088","78","45.14","FALSE","0","0","0.0897435897435897","0.0769230769230769","0.0128205128205128","0","0.0128205128205128","0.0641025641025641","0.743589743589744"
"99","08219","1111088","1122442","78","45.416","FALSE","0","0","0.0128205128205128","0.0128205128205128","0","0","0","0.0128205128205128","0.961538461538462"
"100","08219","1122442","1133709","79","45.068","FALSE","0","0.0126582278481013","0.0506329113924051","0.0632911392405063","0.0126582278481013","0.0126582278481013","0","0.0759493670886076","0.772151898734177"
"101","08219","1133709","1145062","79","45.412","FALSE","0","0","0.0886075949367089","0.0886075949367089","0","0","0","0.0759493670886076","0.746835443037975"
"102","08219","1145062","1156346","81","45.136","FALSE","0","0","0.123456790123457","0.0987654320987654","0.037037037037037","0.0246913580246914","0.0246913580246914","0.123456790123457","0.567901234567901"
"103","08219","1156346","1167737","79","45.564","FALSE","0","0","0.0253164556962025","0.0253164556962025","0","0","0","0.0253164556962025","0.924050632911392"
"104","08219","1167737","1178994","79","45.028","FALSE","0","0","0.0632911392405063","0.0632911392405063","0","0","0","0.0632911392405063","0.810126582278481"
"105","08219","1178994","1190387","83","45.572","FALSE","0.0120481927710843","0.0120481927710843","0.072289156626506","0.072289156626506","0.0240963855421687","0.0120481927710843","0.0120481927710843","0.072289156626506","0.710843373493976"
"106","08219","1190387","1201733","80","45.384","FALSE","0","0","0.075","0.075","0","0","0","0.075","0.775"
"107","08219","1201733","1213051","89","45.272","FALSE","0.0224719101123595","0.0112359550561798","0.0449438202247191","0.0449438202247191","0.0561797752808989","0.0337078651685393","0.0112359550561798","0.0786516853932584","0.696629213483146"
"108","08219","1213051","1224405","82","45.416","FALSE","0.0121951219512195","0.0121951219512195","0.109756097560976","0.0731707317073171","0.0487804878048781","0.024390243902439","0.0487804878048781","0.0731707317073171","0.597560975609756"
"109","08219","1224405","1235728","81","45.292","FALSE","0","0","0.0740740740740741","0.037037037037037","0.0246913580246914","0.0246913580246914","0.037037037037037","0.0617283950617284","0.740740740740741"
"110","08219","1235728","1247076","81","45.392","FALSE","0","0","0.0493827160493827","0.0493827160493827","0","0.0123456790123457","0","0.0617283950617284","0.827160493827161"
"111","08219","1247076","1258370","80","45.176","FALSE","0","0","0.0375","0.025","0","0.025","0.0125","0.05","0.85"
"112","08219","1258370","1269741","83","45.484","FALSE","0","0.0120481927710843","0.0843373493975904","0.0963855421686747","0.0120481927710843","0.036144578313253","0.0120481927710843","0.120481927710843","0.626506024096386"
"113","08219","1269741","1281034","79","45.172","FALSE","0","0","0.0632911392405063","0.0253164556962025","0","0.0379746835443038","0.0253164556962025","0.0632911392405063","0.784810126582278"
"114","08219","1281034","1292417","82","45.532","FALSE","0","0.0121951219512195","0.0853658536585366","0.0853658536585366","0","0.0365853658536585","0.0121951219512195","0.109756097560976","0.658536585365854"
"115","08219","1292417","1303690","82","45.092","FALSE","0","0.0121951219512195","0.0975609756097561","0.109756097560976","0","0","0","0.0975609756097561","0.682926829268293"
