"","id","stsamp","endsamp","beats","secs","afib","ss","sr","sl","rs","rr","rl","ls","lr","ll"
"1","07879","357","11530","50","45.688","FALSE","0.02","0","0.04","0.02","0.88","0","0.02","0.02","0"
"2","07879","11530","22964","50","45.736","FALSE","0","0","0","0","1","0","0","0","0"
"3","07879","22964","34294","50","45.32","FALSE","0","0","0","0","1","0","0","0","0"
"4","07879","34294","46811","51","45.8","FALSE","0","0","0.0196078431372549","0.0196078431372549","0.941176470588235","0","0","0.0196078431372549","0"
"5","07879","46811","58102","50","45.164","FALSE","0","0","0","0","1","0","0","0","0"
"6","07879","58102","69501","50","45.596","FALSE","0","0","0","0","1","0","0","0","0"
"7","07879","69501","80964","51","45.852","FALSE","0","0","0","0","1","0","0","0","0"
"8","07879","80964","92328","51","45.456","FALSE","0","0","0.0196078431372549","0.0196078431372549","0.941176470588235","0","0","0.0196078431372549","0"
"9","07879","92328","103693","51","45.46","FALSE","0","0","0.0196078431372549","0.0196078431372549","0.941176470588235","0","0","0.0196078431372549","0"
"10","07879","103693","115145","51","45.808","FALSE","0","0","0","0","1","0","0","0","0"
"11","07879","115145","126419","51","45.096","FALSE","0","0","0","0","1","0","0","0","0"
"12","07879","126419","138512","54","45.08","FALSE","0","0","0","0","1","0","0","0","0"
"13","07879","138512","149950","51","45.752","FALSE","0","0","0","0","1","0","0","0","0"
"14","07879","149950","161307","53","45.428","FALSE","0","0","0","0","1","0","0","0","0"
"15","07879","161307","173563","51","45.616","FALSE","0","0","0","0","0.96078431372549","0.0196078431372549","0","0.0196078431372549","0"
"16","07879","173563","184819","49","45.024","FALSE","0","0","0","0","1","0","0","0","0"
"17","07879","184819","196222","49","45.612","FALSE","0","0","0","0","1","0","0","0","0"
"18","07879","196222","207700","50","45.912","FALSE","0","0","0","0","1","0","0","0","0"
"19","07879","207700","219079","51","45.516","FALSE","0","0.0196078431372549","0","0.0196078431372549","0.882352941176471","0.0392156862745098","0","0.0392156862745098","0"
"20","07879","219079","230411","49","45.328","FALSE","0","0","0.0204081632653061","0.0204081632653061","0.938775510204082","0","0","0.0204081632653061","0"
"21","07879","230411","242192","51","45.428","FALSE","0","0","0","0","1","0","0","0","0"
"22","07879","242192","253510","47","45.272","FALSE","0","0","0","0","1","0","0","0","0"
"23","07879","253510","265434","56","45.7","FALSE","0","0.0357142857142857","0","0.0357142857142857","0.892857142857143","0.0178571428571429","0","0.0178571428571429","0"
"24","07879","265434","276730","56","45.184","FALSE","0","0","0","0","1","0","0","0","0"
"25","07879","276730","288420","60","45.256","FALSE","0","0","0","0","1","0","0","0","0"
"26","07879","288420","299795","60","45.5","FALSE","0","0","0","0","0.966666666666667","0.0166666666666667","0","0.0166666666666667","0"
"27","07879","299795","311057","60","45.048","FALSE","0","0","0","0","1","0","0","0","0"
"28","07879","311057","322324","60","45.068","FALSE","0","0","0","0","1","0","0","0","0"
"29","07879","322324","333698","61","45.496","FALSE","0","0","0","0","1","0","0","0","0"
"30","07879","333698","345021","61","45.292","FALSE","0","0","0","0","1","0","0","0","0"
"31","07879","345021","356323","61","45.208","FALSE","0","0","0","0","1","0","0","0","0"
"32","07879","356323","367586","61","45.052","FALSE","0","0","0","0","1","0","0","0","0"
"33","07879","367586","378859","60","45.092","FALSE","0","0","0","0","1","0","0","0","0"
"34","07879","378859","390252","62","45.572","FALSE","0","0","0","0","1","0","0","0","0"
"35","07879","390252","401606","61","45.416","FALSE","0","0","0","0","1","0","0","0","0"
"36","07879","401606","412997","61","45.564","FALSE","0","0","0.0163934426229508","0.0163934426229508","0.950819672131147","0","0","0.0163934426229508","0"
"37","07879","412997","424299","61","45.208","FALSE","0","0","0","0","1","0","0","0","0"
"38","07879","424299","435728","63","45.716","FALSE","0","0","0","0","1","0","0","0","0"
"39","07879","435728","447019","63","45.164","FALSE","0","0","0","0","1","0","0","0","0"
"40","07879","447019","458292","62","45.092","FALSE","0","0","0","0","1","0","0","0","0"
"41","07879","458292","469651","63","45.436","FALSE","0","0","0","0","1","0","0","0","0"
"42","07879","469651","481013","63","45.448","FALSE","0","0","0","0","1","0","0","0","0"
"43","07879","481013","492371","63","45.432","FALSE","0","0","0","0","1","0","0","0","0"
"44","07879","492371","503736","64","45.46","FALSE","0","0","0","0","1","0","0","0","0"
"45","07879","503736","515024","62","45.152","FALSE","0","0","0","0","1","0","0","0","0"
"46","07879","515024","526437","62","45.652","FALSE","0","0","0","0","1","0","0","0","0"
"47","07879","526437","537835","63","45.592","FALSE","0","0","0","0","1","0","0","0","0"
"48","07879","537835","549255","59","45.68","FALSE","0","0","0","0","0.966101694915254","0.0169491525423729","0","0.0169491525423729","0"
"49","07879","549255","560630","63","45.5","FALSE","0","0","0","0","1","0","0","0","0"
"50","07879","560630","571922","64","45.168","FALSE","0","0","0","0","1","0","0","0","0"
